t,open,high,low,close,volume
1748428200000,108642.5,108710.2,108599.2,108710.2,1354518.96136474
1748427900000,108499.7,108642.5,108482.1,108642.5,810994.837739675
1748427600000,108355.9,108511.9,108318.3,108499.7,1931647.301029056
1748427300000,108567.9,108651.9,108250,108355.9,7529625.385233899
1748427000000,108512,108582,108500,108567.9,1210617.52187608
1748426700000,108467,108613.9,108426.7,108512.1,2650148.665247246
1748426400000,108799.2,108810,108456.9,108464.4,4961310.777698899
1748426100000,108825.9,108825.9,108666.6,108799.2,2676383.936796825
1748425800000,108813.9,108854,108768.3,108825.9,879187.167297796
1748425500000,108805.1,108822.2,108764.5,108814,482311.421683027
1748425200000,108784,108832,108682,108805.2,2923739.812095689
1748424900000,108615.1,108812.8,108510,108784.1,6823524.220552627
1748424600000,108600.6,108699,108568,108615.2,2577457.808108819
1748424300000,108690.2,108700,108568,108600.7,3245104.028179593
1748424000000,108786,108786,108600,108690.2,3405508.349190839
1748423700000,108778.5,108828.5,108666.6,108786,3104393.816365505
1748423400000,108910.2,108921,108750.1,108778.5,1120272.867960453
1748423100000,108968.5,108968.5,108895.5,108910.1,1356279.579544428
1748422800000,109032.7,109081.9,108943.3,108968.5,658399.532185461
1748422500000,109032.1,109050,108993.3,109032.6,655059.785722439
1748422200000,109062,109077.3,109010.1,109032,1314663.785692722
1748421900000,109084.8,109139.3,108960.1,109062,3231533.638284538
1748421600000,109034,109105.9,108991.2,109084.9,1444134.617303279
1748421300000,108862,109111.1,108822,109034.1,3340026.444746576
1748421000000,108908,108908,108600,108862,4664781.606004145
1748420700000,108838.1,108919.9,108815.2,108908,1042630.110759549
1748420400000,108757.1,108854.8,108757.1,108838,634700.676138826
1748420100000,108747.9,108764,108731.5,108757,422475.167789085
1748419800000,108876.1,108876.1,108690.6,108748,1502427.637325081
1748419500000,108912.8,108942,108870.3,108876.1,774335.729881773
1748419200000,108816.2,108912,108816.2,108911.9,347447.278553039
1748418900000,108994,108994,108783.5,108816.2,2468003.534193393
1748418600000,108961.4,109016.9,108900,108994.1,1175817.353431642
1748418300000,108963.9,108971.9,108947.7,108961.5,1020028.575409365
1748418000000,108934,108974.7,108923.1,108964,374241.367419937
1748417700000,108925.9,108949.5,108922,108934,636592.712964548
1748417400000,108891.2,108926,108862,108926,913625.287235362
1748417100000,108914,108918,108883.6,108891.3,433703.853548714
1748416800000,108938,108978.1,108891.5,108914.1,2092643.582176571
1748416500000,108908,108950,108899.2,108938.1,546096.030933768
1748416200000,108951,108999.7,108888.2,108908.1,1240306.434801466
1748415900000,108788,109008.8,108788,108951,3940233.442636523
1748415600000,108725.1,108822.7,108714.9,108788.1,1026414.93126223
1748415300000,108809,108809,108705.8,108725.1,704602.628208502
1748415000000,108803.3,108832.8,108782,108809,705574.810489196
1748414700000,108761.4,108808.9,108726.6,108803.2,878761.056502739
1748414400000,108718,108768,108718,108761.5,1011095.666258021
1748414100000,108720,108735.9,108645.6,108718,799575.528797046
1748413800000,108827.3,108827.3,108720,108720.1,692027.842307685
1748413500000,108777.7,108827.3,108747.3,108827.3,767478.20165601
1748413200000,108758.1,108824.5,108754,108777.6,652336.476339975
1748412900000,108651.4,108826.7,108630,108758,2163786.190219029
1748412600000,108766.1,108766.1,108651.4,108651.5,2994634.83846182
1748412300000,108900,108900.1,108757.7,108766.1,1344307.744943812
1748412000000,108980.1,108983.3,108842,108900.1,1554321.468098674
1748411700000,109069.2,109086.8,108950.7,108980.1,1259443.598544031
1748411400000,109053.4,109070.9,109040.7,109069.2,519685.473034738
1748411100000,108935.2,109053.4,108935.2,109053.3,1045657.331683737
1748410800000,108943.2,108945.6,108878.2,108935.2,656631.052046514
1748410500000,109020,109070.6,108932.7,108943.2,1705122.565049101
1748410200000,108940.1,109020,108940,109019.9,747999.446029544
1748409900000,108946.1,108961.5,108940,108940,524578.509424172
1748409600000,108905.9,108947,108905.7,108946.1,331277.478868814
1748409300000,108875.7,108927.7,108846.1,108906,652893.454206953
1748409000000,108862.5,108907.2,108862.4,108875.7,1029947.963750469
1748408700000,108904.6,108904.7,108849.9,108860.3,674407.009177055
1748408400000,108982.6,108982.6,108888,108904.6,499647.408809636
1748408100000,108956.3,108991.4,108936.2,108982.6,995696.286263145
1748407800000,108987.7,108987.8,108956.2,108956.3,906726.142750289
1748407500000,108994.6,109066.7,108957.4,108987.7,1873699.44883461
1748407200000,109016,109016,108962,108994.6,851068.867218884
1748406900000,108743.6,109068.6,108743.6,109016.1,2825778.389667819
1748406600000,108673,108743.7,108672.9,108743.7,754249.111593872
1748406300000,108663.1,108693.9,108629.6,108672.9,745031.869464028
1748406000000,108827.6,108852.4,108663,108663,1007867.985560201
1748405700000,108785.1,108852.4,108785,108827.6,1312433.93738649
1748405400000,108780.2,108789.9,108753.2,108785,422389.673210132
1748405100000,108814.7,108899.9,108775.5,108780,724024.663526612
1748404800000,108856.8,108900.1,108807.3,108816.1,8421848.332967905
1748404500000,108889.4,108965.6,108856.7,108856.7,1117057.836768123
1748404200000,108839.8,108938.1,108839.8,108889.5,1334983.831118372
1748403900000,108842.7,108858.3,108833.6,108839.9,405483.597236101
1748403600000,108819.6,108850,108789.4,108842.7,850521.962822851
1748403300000,108823.2,108855.7,108771.6,108819.6,898456.397813353
1748403000000,108714.8,108823.3,108696.3,108823.2,1432252.661275468
1748402700000,108709.9,108763.3,108703.5,108714.9,843078.386885267
1748402400000,108805.8,108860.2,108701.3,108710,1688321.02700624
1748402100000,108841.9,108846,108748,108805.8,852790.596964886
1748401800000,108726.8,108842,108726.8,108842,873610.706893795
1748401500000,108668.4,108726.8,108668.4,108726.8,473744.776112029
1748401200000,108624.6,108697.7,108566,108665.8,1634925.875322395
1748400900000,108700,108700,108624.5,108624.6,388299.375113067
1748400600000,108773.8,108776,108700,108700.1,468159.887667016
1748400300000,108812.7,108849.9,108697.7,108773.8,2609150.779403435
1748400000000,108749,108879.9,108740.7,108812.8,1016427.761822389
1748399700000,108596.3,108862.9,108589.3,108750,3737525.966125036
1748399400000,108478,108630,108444.1,108596.3,1505878.600738719
1748399100000,108572.2,108572.2,108400,108470.2,3509319.832382682
1748398800000,108662,108680,108564,108572.3,1578193.946417127
1748398500000,108682.1,108750.8,108572.9,108662,3163726.622414674
1748398200000,108794.4,108805.9,108675.8,108682,1707271.796130443
1748397900000,108700,108838.2,108632,108793.6,2426637.724602723
1748397600000,108677.7,108778,108623.5,108700.1,3921844.382906542
1748397300000,108887.9,108887.9,108629.6,108670,2558541.127319111
1748397000000,108941.6,108941.6,108846.7,108887.9,584228.70332021
1748396700000,108827.3,108948,108816.9,108941.6,663894.428576066
1748396400000,108823.7,108954.9,108755.6,108828.5,1247014.129690955
1748396100000,108901.5,108901.5,108784,108823.7,1839738.441896931
1748395800000,108884.9,108973.4,108841,108901.5,2119485.40137904
1748395500000,108892.1,108892.1,108842.6,108885,1394211.313614721
1748395200000,108901.8,108987.9,108830.1,108892.1,1275434.373834709
1748394900000,108960.1,108960.1,108841.8,108901.8,1570056.524057598
1748394600000,108920,109000,108920,108960,902433.827428272
1748394300000,109106.3,109123.9,108904.6,108919.9,730215.438202263
1748394000000,109204.3,109282,109104,109106.3,1390975.862522972
1748393700000,109047.8,109252.7,109047.7,109204.3,1415900.744168127
1748393400000,108916.2,109050,108824.1,109047.8,1769840.885116637
1748393100000,109013.5,109013.6,108916.2,108916.2,1186847.958004926
1748392800000,108844.3,109013.6,108844,109013.6,761753.002961171
1748392500000,108883.7,108927,108830.7,108844.3,884920.644276293
1748392200000,109030.2,109044.7,108881.6,108883.7,757770.371232325
1748391900000,108929.8,109048.9,108897.5,109030.2,1273194.461785297
1748391600000,108769.9,108929.8,108739.7,108929.8,6437277.035298416
1748391300000,108705.9,108810,108704.2,108777.8,1768823.147644189
1748391000000,108879.2,108879.3,108694.4,108706,1138206.88951246
1748390700000,108857.5,108890,108793.3,108879.2,1001146.500768199
1748390400000,108936,108939.9,108857.3,108857.4,1069617.185280514
1748390100000,108959.9,109000.5,108932.2,108936,489333.674256089
1748389800000,109058.1,109068.9,108950,108960,782721.642719759
1748389500000,109051.9,109103.2,109049.7,109058.1,627407.27230819
1748389200000,109073.8,109156.3,109046,109052,743453.300545979
1748388900000,109028.1,109076,108984.7,109073,479602.206071065
1748388600000,108926,109046,108925.9,109028,710200.365288339
1748388300000,109103.7,109116,108911.8,108925.9,1488907.725748117
1748388000000,109072.1,109168.8,109072.1,109103.6,1864147.416677274
1748387700000,109067,109132.8,109066.9,109072.1,922442.961906062
1748387400000,109080,109114.6,109047.9,109066.9,534808.738413227
1748387100000,109043.2,109120,109016.5,109080,802759.404244805
1748386800000,109028.1,109132.7,108996.7,109043.3,1182850.412575134
1748386500000,108956,109084.5,108914,109028.1,1062508.898655881
1748386200000,108953.1,108978,108890.1,108958.3,1002955.988852585
1748385900000,109054.4,109112,108956,108956,1266248.116372374
1748385600000,109040,109096,109003.3,109054.4,891907.36436854
1748385300000,108993.3,109076.9,108966.1,109042.1,2067122.508591994
1748385000000,108909.9,108993.2,108842.5,108993.2,2997812.391354915
1748384700000,108790.1,108940,108790.1,108909.9,2525368.086182848
1748384400000,108699.6,108803.2,108600,108790,2680857.684659841
1748384100000,108810.1,108826,108680,108699.7,1439601.687952752
1748383800000,108980.1,108980.1,108737.3,108810.1,2623505.420247324
1748383500000,109139.8,109178.5,108964,108980,2007851.94212307
1748383200000,108923.3,109166.5,108830.1,109139.9,2367838.183173277
1748382900000,109072.3,109072.3,108823.2,108923.2,1725604.239598443
1748382600000,108950,109108.7,108949.9,109072.3,3718121.692159446
1748382300000,108915.1,108950,108907.7,108950,1323415.153799369
1748382000000,108951.3,108987.9,108905,108915.1,1000308.277875724
1748381700000,109162.6,109177.4,108934.5,108951.3,2660513.939923563
1748381400000,109054.1,109285,109050,109162.6,1816063.117240664
1748381100000,109210.9,109224.6,109052,109054.1,2279852.232983627
1748380800000,109570.3,109570.4,109152.3,109210.9,2891047.996687285
1748380500000,109694.8,109695,109570.3,109570.3,406560.840162272
1748380200000,109547.8,109694.9,109541.6,109694.8,1201993.342840831
1748379900000,109460,109552,109441,109547.8,1295689.18445113
1748379600000,109564.1,109617.5,109436.1,109460,3808418.271559199
1748379300000,109629.1,109643.2,109548.9,109564,1569022.284160229
1748379000000,109714.5,109747.6,109597.8,109634,1977818.906365787
1748378700000,109710.1,109746.5,109680,109714.5,927975.665395136
1748378400000,109853.9,109853.9,109686.5,109710.2,1797980.567681772
1748378100000,109840.3,109899.9,109789.1,109854,1023845.254530933
1748377800000,109803.4,109854.7,109792.6,109840.3,362272.03017711
1748377500000,109855.9,109879.8,109790,109803.3,491888.750505956
1748377200000,109813,109862.9,109752,109855.6,941122.393044476
1748376900000,109765.5,109903,109765.4,109813,1851459.141106891
1748376600000,109816.3,109816.3,109760,109765.5,401671.500357649
1748376300000,109856.3,109856.3,109700,109816.3,706565.938542753
1748376000000,109885.1,109902.9,109770.1,109856.2,987114.661577713
1748375700000,109894.7,109898.9,109770.1,109885.1,1453212.160120863
1748375400000,109860.7,109905,109830.6,109894.6,754680.940887644
1748375100000,109917.3,109986.2,109860.7,109860.8,830465.028997773
1748374800000,109906.9,110053.9,109892.8,109918.9,2421916.487283701
1748374500000,109673.2,109906.9,109636.3,109906.9,1503626.025992436
1748374200000,109648,109772,109622.8,109673.2,1196454.199714558
1748373900000,109673.9,109679.9,109570.1,109647.9,912728.436924549
1748373600000,109703.3,109718,109644,109674,1574605.543453017
1748373300000,109754,109754,109600,109703.2,990107.047483738
1748373000000,109794,109794,109622.1,109754,973007.675500467
1748372700000,109814.9,109847.3,109730,109793.9,2801871.823100124
1748372400000,109895.5,109895.5,109727.3,109814.8,3672003.380233172
1748372100000,109942.9,109942.9,109782,109895.5,3279523.285198125
1748371800000,109970,109988,109936,109943.4,654920.17219713
1748371500000,109939.8,109983.7,109870.2,109969.9,2177789.00724063
1748371200000,110100,110100,109878,109939.7,2549075.022108461
1748370900000,110077.3,110204,110059.4,110102.5,922491.737874502
1748370600000,110069.2,110164,110058,110077.3,1403768.992205433
1748370300000,110131.7,110131.7,110052.4,110069.2,838879.212222765
1748370000000,110267.4,110267.4,110121.2,110131.7,1698940.112927029
1748369700000,110141.2,110306.9,110126.9,110268.4,1513238.439423867
1748369400000,110302,110302,110128.8,110141.2,838137.048506282
1748369100000,110298.9,110426,110282.8,110302.1,1903830.53119948
1748368800000,110244.1,110306.8,110183,110298.9,1919710.357880852
1748368500000,110272,110312.3,110225.2,110244,905613.89544096
1748368200000,110390.3,110392.6,110272,110272.1,1470618.288746393
1748367900000,110326.1,110390.4,110318.3,110390.3,1430866.289802295
1748367600000,110138.9,110368,110122,110326.1,1387857.028124309
1748367300000,110078.4,110196,110070.8,110138.9,2442768.258126514
1748367000000,110120.7,110146.2,110000.6,110078.1,1877628.579015964
1748366700000,110084.5,110125,109974.3,110120.7,1869903.083852566
1748366400000,110150.1,110210.9,110002.2,110084.4,1534973.28558185
1748366100000,110142,110258,110110.1,110152.5,2210852.313090923
1748365800000,110328.4,110347.2,110111.2,110142,3573309.9973471
1748365500000,110338,110465.2,110312,110328.4,1816451.309197692
1748365200000,110222.1,110421.3,110212.9,110337.9,2504340.149189246
1748364900000,110360.6,110360.6,110050.1,110222,5007263.792268509
1748364600000,110486,110488.1,110351,110360,1482785.352670852
1748364300000,110453,110512,110396,110486,2461434.143576961
1748364000000,110451.3,110486,110338,110451.1,1859124.291370358
1748363700000,110184.1,110488,110165.2,110451.3,5047748.621919889
1748363400000,110104,110286,110088.6,110184.6,1905223.997843178
1748363100000,110275.5,110275.5,110098.1,110104,1615395.737561628
1748362800000,110232.1,110284,110197.9,110272,2621533.676605258
1748362500000,110160.1,110280.3,110144.4,110232,3258633.513504593
1748362200000,110129.3,110173.9,109944.6,110160.1,3320733.055123694
1748361900000,110348.2,110371,110016.9,110129.2,24364619.333763472
1748361600000,110146.2,110372.2,110043.4,110348.1,19145921.407745155
1748361300000,110187.3,110225.9,110020,110145.7,2795682.461056019
1748361000000,110072,110220,110036,110187.3,4018508.032317862
1748360700000,110017.2,110258.1,110015.7,110072,4385525.350293558
1748360400000,109975.1,110100,109910.5,110017.2,6107113.545361293
1748360100000,109790.6,110015.9,109734.1,109970.3,6948614.703639349
1748359800000,109658,109930,109628.1,109790.5,5299237.494522872
1748359500000,109646.1,109695.9,109510.4,109658.1,4197226.013428221
1748359200000,109671.5,109748,109509.8,109644.1,18548273.027037918
1748358900000,109544.1,109750,109532.1,109672.5,7634332.085097913
1748358600000,109426.3,109544.1,109205.5,109544.1,9067109.531940602
1748358300000,109153.3,109499.9,109050.1,109426.2,3828080.667677871
1748358000000,109383.8,109400,109025,109150,4826725.243186826
1748357700000,109466,109466,109209.2,109385.7,3406002.637324492
1748357400000,109569.9,109639.8,109327.9,109466,4691082.536705938
1748357100000,109657.6,109666.6,109456.6,109566.8,5294843.17060335
1748356800000,109359.9,109657.7,109254.1,109657.6,5358093.023187326
1748356500000,109208,109504.6,109100.1,109360,6606981.654341033
1748356200000,109546,109599.9,108621.2,109205.7,22703178.259562468
1748355900000,109824.1,109824.1,109530.1,109545.3,7095244.765412477
1748355600000,109996,110088,109781.4,109824.2,3235542.296270196
1748355300000,110140.2,110222,109924.7,109995.9,5165640.369900603
1748355000000,110133.9,110223.3,110120.6,110140.2,4557497.012573952
1748354700000,109964.7,110134,109804,110133.9,3878651.969855727
